status_id,status_message,status_author,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10487409466_10155594043364467,Meet Angie.  She is 11 but acts like a pupper. Her hoomans stay at the campground near to where I work. 10/10 for incessant wiggle butt syndrome and inability to stand still for a photo.  Ever.,Kara Holcomb,Photos from Kara Holcomb's post,photo,https://www.facebook.com/photo.php?fbid=10159058591640106&set=gm.10155594043364467&type=3,2017-06-22 13:57:12,15,0,0,14,1,0,0,0,0
10487409466_10155592264094467,Adorable vineyard doggo found living the life in Spain! With a group of 20 college kids she received all the pats possible. 10/10 would speak Spanish (Catalan) to again ❤️,Becca DeHaven,Photos from Becca DeHaven's post,photo,https://www.facebook.com/photo.php?fbid=1693215070693482&set=gm.10155592264094467&type=3,2017-06-22 01:19:19,24,1,0,15,8,0,0,1,0
10487409466_10155594003799467,Spotted here: apprehensive aquatic doggo. Big bork for silly human to get back in boat for safety. 10/10 would hire as life guard again.,Betámia Stephany Coronel Barreto,,video,https://www.facebook.com/10101851580943850/videos/10101850408094250,2017-06-22 13:42:19,26,0,0,22,4,0,0,0,0
10487409466_10155593993454467,"So many Costa Rican doggos to spot. Some pets, some wandering doggo souls.",Merry Lanker,Photos from Merry Lanker's post,photo,https://www.facebook.com/photo.php?fbid=10102723415839997&set=gm.10155593993454467&type=3,2017-06-22 13:38:33,17,0,0,14,2,0,0,1,0
10487409466_10155593948474467,I met this cool doggo in London last year. 10/10 would hug again.,Gin Tenji Moarley,,photo,https://www.facebook.com/photo.php?fbid=10158863499305052&set=gm.10155593948474467&type=3,2017-06-22 13:20:18,39,1,0,32,7,0,0,0,0
10487409466_10155589288144467,"Spotted in Longyan, China! 10/10 would ride a motorcycle with this doggo",Simone Aldern,,photo,https://www.facebook.com/photo.php?fbid=1503010509757256&set=gm.10155589288144467&type=3,2017-06-21 09:04:50,11,1,0,10,1,0,0,0,0
10487409466_10155569007924467,Spotted the tiniest floofiest pupperino on the Piccadilly line. 17/10 would pat again 👌🏻,Dianne Ní Bhriain,,photo,https://www.facebook.com/photo.php?fbid=10213938694611254&set=gm.10155569007924467&type=3,2017-06-16 10:49:41,2519,80,0,2113,375,27,0,0,0
10487409466_10155589378669467,"Spotted in a gas station on the new mexico/Colorado border. This is Zoey Marie. She is being trained and taken down to Albuquerque to become a therapy dog for children with cancer. 11/10, great Texas pupper.",Samantha Schoser,,photo,https://www.facebook.com/photo.php?fbid=1395015723914061&set=gm.10155589378669467&type=3,2017-06-21 09:38:06,126,1,0,104,20,1,0,0,0
10487409466_10155593779794467,Spotted an eye booger jungle woofer in Costa Rica!! His name is either jasper or dobby there was confusion but also adorableness,Audree Hall,Photos from Audree Hall's post,photo,https://www.facebook.com/photo.php?fbid=10213309425391044&set=gm.10155593779794467&type=3,2017-06-22 12:26:36,26,1,0,24,2,0,0,0,0
10487409466_10155593134839467,Y'all!!! It's pupper time at the airport. They are training hard working security doggos today. This is Roxy. 11/10 would let her sniff my toes again. I am most excited that there are 9 other doggos here training too!,Allison Fox,,photo,https://www.facebook.com/photo.php?fbid=10154415169371086&set=gm.10155593134839467&type=3,2017-06-22 08:27:37,31,5,0,28,3,0,0,0,0
